Gene stable ID	Chromosome/scaffold name	start2 (bp)	end2 (bp)	HN-score(HN5)	organism	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain
ENSG00000179046	H_4	188091272	188109603	63	human	GO:0003824	catalytic activity	molecular_function
ENSG00000179046	H_4	188091272	188109603	63	human	GO:0016740	transferase activity	molecular_function
ENSG00000179046	H_4	188091272	188109603	63	human	GO:0036211	protein modification process	biological_process
ENSG00000179046	H_4	188091272	188109603	63	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000179046	H_4	188091272	188109603	63	human	GO:0002376	immune system process	biological_process
ENSG00000179046	H_4	188091272	188109603	63	human	GO:0098542	defense response to other organism	biological_process
ENSG00000013441	H_2	200853009	200864691	63	human	GO:0036211	protein modification process	biological_process
ENSG00000013441	H_2	200853009	200864691	63	human	GO:0003824	catalytic activity	molecular_function
ENSG00000013441	H_2	200853009	200864691	63	human	GO:0016740	transferase activity	molecular_function
ENSG00000013441	H_2	200853009	200864691	63	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000013441	H_2	200853009	200864691	63	human	GO:0043226	organelle	cellular_component
ENSG00000013441	H_2	200853009	200864691	63	human	GO:0005634	nucleus	cellular_component
ENSG00000214226	H_17	56791913	56838773	63	human	GO:0005576	extracellular region	cellular_component
ENSG00000183423	H_4	109848107	109872315	63	human	GO:0043226	organelle	cellular_component
ENSG00000183423	H_4	109848107	109872315	63	human	GO:0005783	endoplasmic reticulum	cellular_component
ENSG00000183423	H_4	109848107	109872315	63	human	GO:0050877	nervous system process	biological_process
ENSG00000183423	H_4	109848107	109872315	63	human	GO:0023052	signaling	biological_process
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0005198	structural molecule activity	molecular_function
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0043226	organelle	cellular_component
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0005840	ribosome	cellular_component
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0003723	RNA binding	molecular_function
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0005739	mitochondrion	cellular_component
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0005576	extracellular region	cellular_component
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0005615	extracellular space	cellular_component
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0140053	mitochondrial gene expression	biological_process
ENSG00000112110	H_6	159789812	159798436	63	human	GO:0055085	transmembrane transport	biological_process
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0005215	transporter activity	molecular_function
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0005886	plasma membrane	cellular_component
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0003013	circulatory system process	biological_process
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0003012	muscle system process	biological_process
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0023052	signaling	biological_process
ENSG00000176076	H_X	109623700	109625172	62	human	GO:0055085	transmembrane transport	biological_process
ENSG00000204671	H_12	122172029	122174221	62	human	GO:0023052	signaling	biological_process
ENSG00000204671	H_12	122172029	122174221	62	human	GO:0005576	extracellular region	cellular_component
ENSG00000204671	H_12	122172029	122174221	62	human	GO:0005615	extracellular space	cellular_component
ENSG00000204671	H_12	122172029	122174221	62	human	GO:0002376	immune system process	biological_process
ENSG00000204671	H_12	122172029	122174221	62	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000204671	H_12	122172029	122174221	62	human	GO:0048018	receptor ligand activity	molecular_function
ENSG00000204475	H_6	31588895	31593006	62	human	GO:0002376	immune system process	biological_process
ENSG00000204475	H_6	31588895	31593006	62	human	GO:0098542	defense response to other organism	biological_process
ENSG00000204475	H_6	31588895	31593006	62	human	GO:0023052	signaling	biological_process
ENSG00000204475	H_6	31588895	31593006	62	human	GO:0005886	plasma membrane	cellular_component
ENSG00000204475	H_6	31588895	31593006	62	human	GO:0006954	inflammatory response	biological_process
ENSG00000184368	H_X	20006713	20116907	62	human	GO:0007010	cytoskeleton organization	biological_process
ENSG00000184368	H_X	20006713	20116907	62	human	GO:0043226	organelle	cellular_component
ENSG00000184368	H_X	20006713	20116907	62	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000124657	H_6	27957241	27958182	62	human	GO:0023052	signaling	biological_process
ENSG00000124657	H_6	27957241	27958182	62	human	GO:0060089	molecular transducer activity	molecular_function
ENSG00000124657	H_6	27957241	27958182	62	human	GO:0005886	plasma membrane	cellular_component
ENSG00000124657	H_6	27957241	27958182	62	human	GO:0050877	nervous system process	biological_process
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0005886	plasma membrane	cellular_component
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0012501	programmed cell death	biological_process
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0030154	cell differentiation	biological_process
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0000278	mitotic cell cycle	biological_process
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0023052	signaling	biological_process
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0051604	protein maturation	biological_process
ENSG00000180447	H_9	86944362	86947506	62	human	GO:0016192	vesicle-mediated transport	biological_process
ENSG00000138308	H_10	72934762	72954806	62	human	GO:0005576	extracellular region	cellular_component
ENSG00000138308	H_10	72934762	72954806	62	human	GO:0006629	lipid metabolic process	biological_process
ENSG00000138308	H_10	72934762	72954806	62	human	GO:0003824	catalytic activity	molecular_function
ENSG00000138308	H_10	72934762	72954806	62	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0005576	extracellular region	cellular_component
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0002376	immune system process	biological_process
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0048018	receptor ligand activity	molecular_function
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0023052	signaling	biological_process
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0005615	extracellular space	cellular_component
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0006954	inflammatory response	biological_process
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0098542	defense response to other organism	biological_process
ENSG00000115009	H_2	227805739	227817564	62	human	GO:0048870	cell motility	biological_process
ENSG00000010379	H_12	220621	262873	61	human	GO:0005886	plasma membrane	cellular_component
ENSG00000010379	H_12	220621	262873	61	human	GO:0005215	transporter activity	molecular_function
ENSG00000010379	H_12	220621	262873	61	human	GO:0055085	transmembrane transport	biological_process
ENSG00000010379	H_12	220621	262873	61	human	GO:0043226	organelle	cellular_component
ENSG00000010379	H_12	220621	262873	61	human	GO:0005576	extracellular region	cellular_component
ENSG00000010379	H_12	220621	262873	61	human	GO:0005615	extracellular space	cellular_component
ENSG00000010379	H_12	220621	262873	61	human	GO:0003013	circulatory system process	biological_process
ENSG00000205129	H_4	185426249	185449826	61	human	GO:0043226	organelle	cellular_component
ENSG00000205129	H_4	185426249	185449826	61	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000205129	H_4	185426249	185449826	61	human	GO:0005815	microtubule organizing center	cellular_component
ENSG00000205129	H_4	185426249	185449826	61	human	GO:0005929	cilium	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0043226	organelle	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0005794	Golgi apparatus	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0005783	endoplasmic reticulum	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0005768	endosome	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0005576	extracellular region	cellular_component
ENSG00000140839	H_16	74408631	74421478	61	human	GO:0005615	extracellular space	cellular_component
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0043226	organelle	cellular_component
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0005739	mitochondrion	cellular_component
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0007018	microtubule-based movement	biological_process
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0048856	anatomical structure development	biological_process
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0006886	intracellular protein transport	biological_process
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0007005	mitochondrion organization	biological_process
ENSG00000137463	H_4	139266165	139280225	61	human	GO:0030154	cell differentiation	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0036211	protein modification process	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0043226	organelle	cellular_component
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0005634	nucleus	cellular_component
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0000278	mitotic cell cycle	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0140013	meiotic nuclear division	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0022414	reproductive process	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0032200	telomere organization	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0048856	anatomical structure development	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0030154	cell differentiation	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0007059	chromosome segregation	biological_process
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0005694	chromosome	cellular_component
ENSG00000163806	H_2	28782517	28850611	59	human	GO:0005635	nuclear envelope	cellular_component
ENSG00000198130	H_2	190189735	190344193	59	human	GO:0003824	catalytic activity	molecular_function
ENSG00000198130	H_2	190189735	190344193	59	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000198130	H_2	190189735	190344193	59	human	GO:0043226	organelle	cellular_component
ENSG00000198130	H_2	190189735	190344193	59	human	GO:0005739	mitochondrion	cellular_component
ENSG00000198130	H_2	190189735	190344193	59	human	GO:0006520	cellular amino acid metabolic process	biological_process
ENSG00000225899	H_10	133623895	133626795	59	human	GO:0043226	organelle	cellular_component
ENSG00000225899	H_10	133623895	133626795	59	human	GO:0005634	nucleus	cellular_component
ENSG00000184786	H_6	169740109	169751587	58	human	GO:0043226	organelle	cellular_component
ENSG00000184786	H_6	169740109	169751587	58	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000184786	H_6	169740109	169751587	58	human	GO:0007018	microtubule-based movement	biological_process
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0055085	transmembrane transport	biological_process
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0005215	transporter activity	molecular_function
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0005886	plasma membrane	cellular_component
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0005975	carbohydrate metabolic process	biological_process
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0003013	circulatory system process	biological_process
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000198743	H_21	34073578	34106260	58	human	GO:0048856	anatomical structure development	biological_process
ENSG00000155026	H_7	5925550	5970689	58	human	GO:0043226	organelle	cellular_component
ENSG00000155026	H_7	5925550	5970689	58	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000171823	H_12	1565993	1594581	58	human	GO:0030163	protein catabolic process	biological_process
ENSG00000171823	H_12	1565993	1594581	58	human	GO:0003824	catalytic activity	molecular_function
ENSG00000171823	H_12	1565993	1594581	58	human	GO:0016740	transferase activity	molecular_function
ENSG00000171823	H_12	1565993	1594581	58	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000171823	H_12	1565993	1594581	58	human	GO:0005829	cytosol	cellular_component
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0003824	catalytic activity	molecular_function
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0003924	GTPase activity	molecular_function
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0043226	organelle	cellular_component
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0005634	nucleus	cellular_component
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0005730	nucleolus	cellular_component
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000122035	H_13	27270830	27275192	58	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000165555	H_14	77394021	77423523	58	human	GO:0016491	oxidoreductase activity	molecular_function
ENSG00000165555	H_14	77394021	77423523	58	human	GO:0003824	catalytic activity	molecular_function
ENSG00000165555	H_14	77394021	77423523	58	human	GO:0006520	cellular amino acid metabolic process	biological_process
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0043226	organelle	cellular_component
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0005634	nucleus	cellular_component
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0003723	RNA binding	molecular_function
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0005730	nucleolus	cellular_component
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0003677	DNA binding	molecular_function
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0140110	transcription regulator activity	molecular_function
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000186416	H_X	119588337	119606443	57	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000197540	H_19	544034	549924	57	human	GO:0003824	catalytic activity	molecular_function
ENSG00000197540	H_19	544034	549924	57	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000197540	H_19	544034	549924	57	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000197540	H_19	544034	549924	57	human	GO:0012501	programmed cell death	biological_process
ENSG00000197540	H_19	544034	549924	57	human	GO:0005576	extracellular region	cellular_component
ENSG00000197540	H_19	544034	549924	57	human	GO:0002376	immune system process	biological_process
ENSG00000197540	H_19	544034	549924	57	human	GO:0098542	defense response to other organism	biological_process
ENSG00000143167	H_1	167052836	167166479	57	human	GO:0005886	plasma membrane	cellular_component
ENSG00000143167	H_1	167052836	167166479	57	human	GO:0043226	organelle	cellular_component
ENSG00000143167	H_1	167052836	167166479	57	human	GO:0005576	extracellular region	cellular_component
ENSG00000143167	H_1	167052836	167166479	57	human	GO:0005615	extracellular space	cellular_component
ENSG00000143167	H_1	167052836	167166479	57	human	GO:0060089	molecular transducer activity	molecular_function
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0023052	signaling	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0060089	molecular transducer activity	molecular_function
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0005886	plasma membrane	cellular_component
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0006954	inflammatory response	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0048856	anatomical structure development	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0042060	wound healing	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0012501	programmed cell death	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0050877	nervous system process	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0003013	circulatory system process	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0008289	lipid binding	molecular_function
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0016192	vesicle-mediated transport	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0008092	cytoskeletal protein binding	molecular_function
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0036211	protein modification process	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0003014	renal system process	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0002376	immune system process	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0007155	cell adhesion	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0030154	cell differentiation	biological_process
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0043226	organelle	cellular_component
ENSG00000128271	H_22	24417879	24442357	57	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0043226	organelle	cellular_component
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0005783	endoplasmic reticulum	cellular_component
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0005739	mitochondrion	cellular_component
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0012501	programmed cell death	biological_process
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0036211	protein modification process	biological_process
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0005829	cytosol	cellular_component
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0023052	signaling	biological_process
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0005794	Golgi apparatus	cellular_component
ENSG00000087074	H_19	48872212	48876059	57	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0043226	organelle	cellular_component
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0005634	nucleus	cellular_component
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0140110	transcription regulator activity	molecular_function
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0003677	DNA binding	molecular_function
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0048856	anatomical structure development	biological_process
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0030154	cell differentiation	biological_process
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0050877	nervous system process	biological_process
ENSG00000136535	H_2	161416297	161425870	57	human	GO:0006325	chromatin organization	biological_process
ENSG00000196993	H_16	28751787	28772864	57	human	GO:0043226	organelle	cellular_component
ENSG00000196993	H_16	28751787	28772864	57	human	GO:0005634	nucleus	cellular_component
ENSG00000196993	H_16	28751787	28772864	57	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0043226	organelle	cellular_component
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0005929	cilium	cellular_component
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0005829	cytosol	cellular_component
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0008092	cytoskeletal protein binding	molecular_function
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0005856	cytoskeleton	cellular_component
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0005815	microtubule organizing center	cellular_component
ENSG00000178404	H_17	78890579	78903217	57	human	GO:0007010	cytoskeleton organization	biological_process
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0016491	oxidoreductase activity	molecular_function
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0003824	catalytic activity	molecular_function
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0006520	cellular amino acid metabolic process	biological_process
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0005829	cytosol	cellular_component
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0043226	organelle	cellular_component
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0005576	extracellular region	cellular_component
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0005615	extracellular space	cellular_component
ENSG00000118514	H_6	134917393	134950115	57	human	GO:0006629	lipid metabolic process	biological_process
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0043226	organelle	cellular_component
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0005794	Golgi apparatus	cellular_component
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0005886	plasma membrane	cellular_component
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0005739	mitochondrion	cellular_component
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0005773	vacuole	cellular_component
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0005764	lysosome	cellular_component
ENSG00000009790	H_1	209756032	209782320	57	human	GO:0060090	molecular adaptor activity	molecular_function
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0006629	lipid metabolic process	biological_process
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0005886	plasma membrane	cellular_component
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0023052	signaling	biological_process
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0003824	catalytic activity	molecular_function
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0048856	anatomical structure development	biological_process
ENSG00000117598	H_1	98890245	99227929	57	human	GO:0030154	cell differentiation	biological_process
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0043226	organelle	cellular_component
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0005634	nucleus	cellular_component
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0030154	cell differentiation	biological_process
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0005635	nuclear envelope	cellular_component
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0022414	reproductive process	biological_process
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0005576	extracellular region	cellular_component
ENSG00000124103	H_20	56517187	56526152	56	human	GO:0005615	extracellular space	cellular_component
ENSG00000167525	H_17	28703197	28711888	56	human	GO:0006629	lipid metabolic process	biological_process
ENSG00000167525	H_17	28703197	28711888	56	human	GO:0003824	catalytic activity	molecular_function
ENSG00000167525	H_17	28703197	28711888	56	human	GO:0016787	hydrolase activity	molecular_function
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0006913	nucleocytoplasmic transport	biological_process
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0043226	organelle	cellular_component
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0005634	nucleus	cellular_component
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0005829	cytosol	cellular_component
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0006886	intracellular protein transport	biological_process
ENSG00000101888	H_X	109535781	109544698	56	human	GO:0005635	nuclear envelope	cellular_component
ENSG00000146233	H_6	46549580	46652830	56	human	GO:0016491	oxidoreductase activity	molecular_function
ENSG00000146233	H_6	46549580	46652830	56	human	GO:0003824	catalytic activity	molecular_function
ENSG00000146233	H_6	46549580	46652830	56	human	GO:0006629	lipid metabolic process	biological_process
ENSG00000146233	H_6	46549580	46652830	56	human	GO:0043226	organelle	cellular_component
ENSG00000146233	H_6	46549580	46652830	56	human	GO:0005783	endoplasmic reticulum	cellular_component
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0140110	transcription regulator activity	molecular_function
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0003677	DNA binding	molecular_function
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0043226	organelle	cellular_component
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0005634	nucleus	cellular_component
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0005694	chromosome	cellular_component
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0048856	anatomical structure development	biological_process
ENSG00000273514	H_9	41126435	41128681	56	human	GO:0030154	cell differentiation	biological_process
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0023052	signaling	biological_process
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0060089	molecular transducer activity	molecular_function
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0005886	plasma membrane	cellular_component
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0098772	molecular function regulator activity	molecular_function
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0006091	generation of precursor metabolites and energy	biological_process
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0003013	circulatory system process	biological_process
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0016192	vesicle-mediated transport	biological_process
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0005975	carbohydrate metabolic process	biological_process
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0043226	organelle	cellular_component
ENSG00000215644	H_17	81804132	81814008	56	human	GO:0005768	endosome	cellular_component
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0003677	DNA binding	molecular_function
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0043226	organelle	cellular_component
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0005634	nucleus	cellular_component
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0140110	transcription regulator activity	molecular_function
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0005215	transporter activity	molecular_function
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0002376	immune system process	biological_process
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0048856	anatomical structure development	biological_process
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0030154	cell differentiation	biological_process
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0055085	transmembrane transport	biological_process
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0005654	nucleoplasm	cellular_component
ENSG00000028277	H_19	42086110	42196585	56	human	GO:0005694	chromosome	cellular_component
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0036211	protein modification process	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0003824	catalytic activity	molecular_function
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0016740	transferase activity	molecular_function
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0140096	catalytic activity, acting on a protein	molecular_function
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0031410	cytoplasmic vesicle	cellular_component
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0043226	organelle	cellular_component
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0005929	cilium	cellular_component
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0030154	cell differentiation	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0022414	reproductive process	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0023052	signaling	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0006351	DNA-templated transcription	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0006355	regulation of DNA-templated transcription	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0048856	anatomical structure development	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0007018	microtubule-based movement	biological_process
ENSG00000139908	H_14	24205696	24208362	55	human	GO:0048870	cell motility	biological_process
