GeneName,up5,dn5,unchange5,all,HN5
HK3,37,16,269,322,21
KLKB1,24,3,295,322,21
NUDT4B,52,31,239,322,21
MMP25,27,6,289,322,21
DYNLRB2,42,21,259,322,21
ASPRV1,24,4,294,322,20
LDHC,27,7,288,322,20
SPACA4,27,7,288,322,20
H2AB1,48,28,246,322,20
WSCD1,22,2,298,322,20
DPP4,21,1,300,322,20
PTPRN,29,9,284,322,20
CGA,32,12,278,322,20
SEC31B,21,1,300,322,20
ST13,24,4,294,322,20
DLL1,20,0,302,322,20
MACROH2A2,38,18,266,322,20
QRICH2,20,0,302,322,20
PWWP3A,24,4,294,322,20
PLGLB1,27,7,288,322,20
EFNB2,20,0,302,322,20
KANSL1L,20,0,302,322,20
NCALD,33,13,276,322,20
RPE65,27,7,288,322,20
CPT1C,36,16,270,322,20
TMEM81,24,4,294,322,20
NSUN6,23,3,296,322,20
ARMH1,37,17,268,322,20
GYS2,22,2,298,322,20
ASNS,22,2,298,322,20
ALK,24,4,294,322,20
SENP3-EIF4A1,21,1,300,322,20
SLC23A3,25,5,292,322,20
OR5B21,21,1,300,322,20
TMIGD2,27,7,288,322,20
RBP7,26,6,290,322,20
HHIPL2,21,1,300,322,20
CPA2,21,1,300,322,20
MAP3K8,24,4,294,322,20
KDM5A,21,1,300,322,20
OOSP4A,29,9,284,322,20
AGBL2,31,11,280,322,20
NOCT,26,6,290,322,20
GOLGA6L1,27,7,288,322,20
RASSF9,23,3,296,322,20
FHL1,26,6,290,322,20
HSP90AB1,21,1,300,322,20
RFPL1,20,0,302,322,20
PAGE2,38,18,266,322,20
FCGR1B,23,3,296,322,20
CILP2,24,4,294,322,20
CXCL11,22,2,298,322,20
KLF2,31,11,280,322,20
CAPN11,27,7,288,322,20
KLK5,22,2,298,322,20
FITM1,25,5,292,322,20
PLCG2,21,1,300,322,20
KRTAP19-5,32,12,278,322,20
AKR7A3,31,11,280,322,20
LRRN4CL,21,1,300,322,20
BCL6,26,6,290,322,20
UNC13D,27,7,288,322,20
EVPL,35,15,272,322,20
RPA4,28,8,286,322,20
IL4,36,16,270,322,20
ERO1B,24,4,294,322,20
FAM214A,24,4,294,322,20
SOBP,22,2,298,322,20
HES5,25,5,292,322,20
HTN3,25,5,292,322,20
GPR83,20,0,302,322,20
KDM2A,23,3,296,322,20
SH3BGR,38,18,266,322,20
RAB4B,24,4,294,322,20
GIPC2,20,0,302,322,20
BCL2A1,33,13,276,322,20
KHDC1L,38,18,266,322,20
TAGLN3,30,10,282,322,20
DRC7,27,7,288,322,20
KHDC4,21,1,300,322,20
SCYGR4,21,1,300,322,20
STX11,19,0,303,322,19
DLL3,26,7,289,322,19
HSD17B1,24,5,293,322,19
LYVE1,23,4,295,322,19
GPR25,21,2,299,322,19
DNAAF1,43,24,255,322,19
NACA2,23,4,295,322,19
RPS10-NUDT3,19,0,303,322,19
CFAP43,21,2,299,322,19
LST1,50,31,241,322,19
CKMT2,26,7,289,322,19
LY6G6F-LY6G6D,23,4,295,322,19
LRRC66,20,1,301,322,19
XCL2,26,7,289,322,19
SYN1,27,8,287,322,19
C9orf131,43,24,255,322,19
CHRNA10,23,4,295,322,19
SECISBP2,20,1,301,322,19
TMEM190,37,18,267,322,19
CD4,27,8,287,322,19
AANAT,31,12,279,322,19
KCNJ18,20,1,301,322,19
SOCS2,21,2,299,322,19
PREX1,27,8,287,322,19
JUNB,25,6,291,322,19
C16orf46,37,18,267,322,19
TUBB4A,28,9,285,322,19
MMP13,22,3,297,322,19
ANG,29,10,283,322,19
APOA1,27,8,287,322,19
ZFPL1,25,6,291,322,19
ADHFE1,27,8,287,322,19
TRIM74,32,13,277,322,19
CLK4,23,4,295,322,19
EPPK1,19,0,303,322,19
KLK14,22,3,297,322,19
PRDM6,22,3,297,322,19
P4HA2,20,1,301,322,19
KLF4,21,2,299,322,19
SOX8,20,1,301,322,19
TRAV5,23,4,295,322,19
IER5L,23,4,295,322,19
KIAA0895,21,2,299,322,19
NPIPB8,48,29,245,322,19
KIF27,19,0,303,322,19
ZSCAN10,26,7,289,322,19
P2RX5,23,4,295,322,19
PSORS1C2,30,11,281,322,19
CDKN2B,25,6,291,322,19
OVCH1,24,5,293,322,19
CATSPERB,38,19,265,322,19
OR2AE1,28,9,285,322,19
UBAP1L,27,8,287,322,19
USP17L7,23,4,295,322,19
CARD11,21,2,299,322,19
SMCO2,24,5,293,322,19
PDIA2,27,8,287,322,19
UQCRHL,19,0,303,322,19
OLFM1,25,6,291,322,19
EFNB3,20,1,301,322,19
RND2,20,1,301,322,19
DCDC2B,24,5,293,322,19
SPANXN5,27,8,287,322,19
HLA-DMB,25,6,291,322,19
CST1,25,6,291,322,19
IGKV2-40,22,3,297,322,19
OSCP1,27,8,287,322,19
RFX3,24,5,293,322,19
FBN2,19,1,302,322,18
OTP,18,0,304,322,18
PPP2CB,21,3,298,322,18
IGHG1,19,1,302,322,18
RND3,23,5,294,322,18
DHRS3,23,5,294,322,18
EIF4EBP3,41,23,258,322,18
ITIH3,19,1,302,322,18
FGF11,22,4,296,322,18
BNIP5,18,0,304,322,18
PLCD1,19,1,302,322,18
CDC42EP2,30,12,280,322,18
BOLL,21,3,298,322,18
MAP6,18,0,304,322,18
ZFYVE21,18,0,304,322,18
SYNE1,19,1,302,322,18
UBA7,22,4,296,322,18
IL20,21,3,298,322,18
RSRP1,21,3,298,322,18
SYCE2,24,6,292,322,18
GRIA3,20,2,300,322,18
EN2,18,0,304,322,18
RAB44,18,0,304,322,18
INPP5J,26,8,288,322,18
SLC22A14,21,3,298,322,18
SOHLH1,21,3,298,322,18
RAPSN,26,8,288,322,18
DCST2,24,6,292,322,18
TUBB3,21,3,298,322,18
RAB30,21,3,298,322,18
PRR35,19,1,302,322,18
RETN,23,5,294,322,18
THAP9,24,6,292,322,18
VWA5B2,18,0,304,322,18
RAB17,29,11,282,322,18
MADCAM1,20,2,300,322,18
SMAD1,22,4,296,322,18
ARHGDIG,22,4,296,322,18
BHLHA9,20,2,300,322,18
MCL1,19,1,302,322,18
KLHL26,21,3,298,322,18
PTGS2,27,9,286,322,18
NECAB2,25,7,290,322,18
NNAT,34,16,272,322,18
PURG,23,5,294,322,18
CNIH2,29,11,282,322,18
MTRNR2L1,21,3,298,322,18
TMEM217,30,12,280,322,18
FZD1,19,1,302,322,18
APOC2,25,7,290,322,18
RHEBL1,24,6,292,322,18
ERICH4,22,4,296,322,18
LAMA5,23,5,294,322,18
TNNI2,22,4,296,322,18
C1S,18,0,304,322,18
ADH1B,19,1,302,322,18
MSX1,21,3,298,322,18
PPP1R18,19,1,302,322,18
STON1-GTF2A1L,19,1,302,322,18
CCDC62,19,1,302,322,18
NEXN,21,3,298,322,18
CCN1,25,7,290,322,18
PCSK1N,23,5,294,322,18
PARVG,29,11,282,322,18
LPAR5,23,5,294,322,18
ANKRD60,19,1,302,322,18
CDH16,19,1,302,322,18
LY96,40,22,260,322,18
PGAM2,36,18,268,322,18
PTTG2,26,8,288,322,18
FOXA3,22,4,296,322,18
CCDC28B,25,7,290,322,18
CRABP2,25,7,290,322,18
MEF2B,35,17,270,322,18
SGK1,21,3,298,322,18
SMAD7,19,1,302,322,18
RAET1L,19,1,302,322,18
LLGL2,25,7,290,322,18
SPINDOC,22,4,296,322,18
TAS2R8,22,4,296,322,18
ESPNL,29,11,282,322,18
TMEM47,20,2,300,322,18
TBPL2,26,9,287,322,17
MFSD2B,23,6,293,322,17
PRKD1,20,3,299,322,17
MTMR11,17,0,305,322,17
TEX12,39,22,261,322,17
MSI1,20,3,299,322,17
TCEAL7,21,4,297,322,17
GFM2,19,2,301,322,17
MTRNR2L3,31,14,277,322,17
DACT1,19,2,301,322,17
CCDC198,23,6,293,322,17
ZBP1,24,7,291,322,17
FAM25C,37,20,265,322,17
MTRNR2L4,20,3,299,322,17
ZNF512,17,0,305,322,17
HOXC10,19,2,301,322,17
THOC6,23,6,293,322,17
IZUMO1,25,8,289,322,17
CD164L2,22,5,295,322,17
PYY,27,10,285,322,17
SPANXN3,28,11,283,322,17
PERM1,19,2,301,322,17
CCL25,23,6,293,322,17
FRZB,17,0,305,322,17
CD160,22,5,295,322,17
PLOD1,19,2,301,322,17
FAM149A,29,12,281,322,17
TRIM64,17,0,305,322,17
TRIM40,17,0,305,322,17
CRELD1,21,4,297,322,17
AOC2,19,2,301,322,17
TRIM16,19,2,301,322,17
TRBV7-3,41,24,257,322,17
CRIP3,28,11,283,322,17
PRR20G,19,2,301,322,17
PPIAL4H,43,26,253,322,17
FXR1,20,3,299,322,17
CRYBA2,29,12,281,322,17
KLRG1,20,3,299,322,17
SERPINF2,19,2,301,322,17
SERPINF1,22,5,295,322,17
CPEB2,19,2,301,322,17
ITGB7,23,6,293,322,17
TP63,29,12,281,322,17
RUNX1T1,22,5,295,322,17
SLFNL1,26,9,287,322,17
SLN,35,18,269,322,17
PDE1C,21,4,297,322,17
HLA-G,23,6,293,322,17
PARD6B,17,0,305,322,17
PAPOLA,18,1,303,322,17
HLA-B,20,3,299,322,17
IER2,25,8,289,322,17
OXTR,19,2,301,322,17
POLG2,20,3,299,322,17
FAAH,21,4,297,322,17
SNORC,44,27,251,322,17
EPB42,22,5,295,322,17
OSBPL3,21,4,297,322,17
UBE2H,18,1,303,322,17
RABL2A,20,3,299,322,17
UBE2B,19,2,301,322,17
INPP5K,19,2,301,322,17
INSL5,23,6,293,322,17
SLC4A5,22,5,295,322,17
PDLIM5,18,1,303,322,17
RAB31,21,4,297,322,17
RAB25,30,13,279,322,17
CRYBB3,25,8,289,322,17
SPR,20,3,299,322,17
TMEM79,20,3,299,322,17
NAT8,20,3,299,322,17
LIX1,18,1,303,322,17
PLEKHB1,22,5,295,322,17
SLC25A17,21,4,297,322,17
H2BC17,26,9,287,322,17
BAZ2A,18,1,303,322,17
CTRB1,25,8,289,322,17
LMTK3,23,6,293,322,17
XG,21,4,297,322,17
C8orf88,21,4,297,322,17
ZNF557,18,1,303,322,17
CEACAM16,20,3,299,322,17
DNAH12,22,5,295,322,17
GHRL,49,32,241,322,17
CUZD1,59,42,221,322,17
LRRC73,26,9,287,322,17
STRC,17,0,305,322,17
GIMD1,19,2,301,322,17
LRRIQ4,18,1,303,322,17
RIPPLY1,24,7,291,322,17
NAALADL1,38,21,263,322,17
GTSF1L,20,3,299,322,17
AQP1,18,1,303,322,17
MAP1LC3B2,33,16,273,322,17
CCDC154,23,6,293,322,17
APOH,28,11,283,322,17
SCTR,26,9,287,322,17
TLE1,21,4,297,322,17
SERPINE1,25,8,289,322,17
LEFTY2,19,2,301,322,17
TLE4,18,1,303,322,17
FAM166A,35,18,269,322,17
AQP10,19,2,301,322,17
RNF216,17,1,304,322,16
ZNF737,19,3,300,322,16
AXDND1,33,17,272,322,16
OLFML3,17,1,304,322,16
SLC5A5,19,3,300,322,16
PLSCR2,19,3,300,322,16
SNX3,19,3,300,322,16
SULT1A4,52,36,234,322,16
C1orf52,17,1,304,322,16
ZNF852,18,2,302,322,16
SIL1,19,3,300,322,16
PDE6D,19,3,300,322,16
SLC19A3,22,6,294,322,16
C9,17,1,304,322,16
ABCB1,18,2,302,322,16
C12orf73,16,0,306,322,16
PNPLA7,17,1,304,322,16
C18orf25,17,1,304,322,16
SLC13A3,25,9,288,322,16
FRS2,16,0,306,322,16
NXNL1,16,0,306,322,16
CRYGS,30,14,278,322,16
SLC2A14,28,12,282,322,16
CLEC1A,34,18,270,322,16
FXYD2,28,12,282,322,16
ST3GAL6,20,4,298,322,16
NOTCH3,26,10,286,322,16
GALR2,21,5,296,322,16
NPAS4,23,7,292,322,16
C7orf50,21,5,296,322,16
CFAP65,19,3,300,322,16
MSTN,17,1,304,322,16
NEDD8-MDP1,62,46,214,322,16
CREB5,18,2,302,322,16
AADACL3,16,0,306,322,16
STAP2,22,6,294,322,16
NR0B2,19,3,300,322,16
DAGLB,18,2,302,322,16
MRPS6,18,2,302,322,16
SERHL2,25,9,288,322,16
SPDYE2,34,18,270,322,16
CGB5,30,14,278,322,16
SLC2A5,21,5,296,322,16
NUDT9,19,3,300,322,16
NUTM2B,28,12,282,322,16
SIK1B,28,12,282,322,16
NLRP7,18,2,302,322,16
CALB1,20,4,298,322,16
EFNB1,19,3,300,322,16
AS3MT,27,11,284,322,16
KRT13,19,3,300,322,16
TPP1,16,0,306,322,16
HHLA2,23,7,292,322,16
THAP2,20,4,298,322,16
CCL2,39,23,260,322,16
ACER2,17,1,304,322,16
TRIM43,23,7,292,322,16
MARCHF5,16,0,306,322,16
VGF,26,10,286,322,16
FAM71E1,25,9,288,322,16
GUCA1ANB,23,7,292,322,16
GNB1L,19,3,300,322,16
GTF3C3,17,1,304,322,16
MC5R,18,2,302,322,16
CAPZA2,22,6,294,322,16
ANKRD34B,19,3,300,322,16
ACSBG2,24,8,290,322,16
AEBP1,23,7,292,322,16
ADSS1,24,8,290,322,16
INSL4,17,1,304,322,16
DSCAML1,19,3,300,322,16
SCGB2A1,24,8,290,322,16
WDR47,19,3,300,322,16
GIPC1,22,6,294,322,16
GIPC3,16,0,306,322,16
ZNF343,18,2,302,322,16
LTB,25,9,288,322,16
ARHGEF15,24,8,290,322,16
H2AC16,40,24,258,322,16
HAMP,33,17,272,322,16
ARMC12,24,8,290,322,16
ZDBF2,18,2,302,322,16
GPT,19,3,300,322,16
AR,17,1,304,322,16
TLR4,16,0,306,322,16
FCN3,19,3,300,322,16
DRAXIN,18,2,302,322,16
H2AC12,41,25,256,322,16
CDC42EP4,22,6,294,322,16
YIPF1,17,1,304,322,16
INSL3,32,16,274,322,16
CACNA1H,18,2,302,322,16
AMIGO3,50,34,238,322,16
FAM90A14P,19,3,300,322,16
CACNA1F,25,9,288,322,16
IL24,23,7,292,322,16
PRICKLE2,16,0,306,322,16
IL1R2,19,3,300,322,16
ALOX5AP,26,10,286,322,16
MKRN2OS,30,14,278,322,16
IGLV1-40,24,8,290,322,16
EPHA4,23,7,292,322,16
EPHX1,18,2,302,322,16
EPM2AIP1,17,1,304,322,16
AK5,20,4,298,322,16
FAP,24,8,290,322,16
ALDH3A1,17,1,304,322,16
CASP4,24,8,290,322,16
ALPK3,16,0,306,322,16
HSFX1,31,15,276,322,16
EVA1A,17,2,303,322,15
DPPA2,19,4,299,322,15
HAUS4,21,6,295,322,15
TMEM88,34,19,269,322,15
LGALS1,24,9,289,322,15
CD163,20,5,297,322,15
NEK10,17,2,303,322,15
C16orf92,24,9,289,322,15
LEFTY1,19,4,299,322,15
PCDHGA1,15,0,307,322,15
LDHAL6A,16,1,305,322,15
ACTBL2,15,0,307,322,15
ANKRD10,17,2,303,322,15
SLURP1,19,4,299,322,15
CBX4,18,3,301,322,15
LCAT,20,5,297,322,15
OR9A4,17,2,303,322,15
FOXO1,15,0,307,322,15
TNIP1,16,1,305,322,15
HCN2,19,4,299,322,15
PELI2,18,3,301,322,15
TMEM59L,23,8,291,322,15
HSD17B6,18,3,301,322,15
SLC39A4,21,6,295,322,15
DNAJC7,17,2,303,322,15
RSBN1,15,0,307,322,15
POU4F3,16,1,305,322,15
HTR3C,15,0,307,322,15
NAPSA,23,8,291,322,15
TMEM202,17,2,303,322,15
ZFP3,16,1,305,322,15
NBPF14,18,3,301,322,15
OTULIN,16,1,305,322,15
FAM83A,17,2,303,322,15
SCG2,24,9,289,322,15
SIX2,17,2,303,322,15
NCAN,16,1,305,322,15
IRGM,18,3,301,322,15
TTC9B,27,12,283,322,15
CALY,18,3,301,322,15
SIAH2,16,1,305,322,15
IST1,18,3,301,322,15
ADM5,18,3,301,322,15
LMAN2L,18,3,301,322,15
PLOD3,19,4,299,322,15
IGLV1-44,17,2,303,322,15
SRSF9,18,3,301,322,15
NRXN2,16,1,305,322,15
PCNP,18,3,301,322,15
RASL12,17,2,303,322,15
KIF1A,27,12,283,322,15
PYGM,17,2,303,322,15
TSPAN12,20,5,297,322,15
AMFR,15,0,307,322,15
FRMD1,19,4,299,322,15
RASL11B,20,5,297,322,15
ENO3,16,1,305,322,15
RAPGEF3,19,4,299,322,15
SPHK2,18,3,301,322,15
TRAV36DV7,23,8,291,322,15
SPEN,16,1,305,322,15
RNF151,31,16,275,322,15
CRAMP1,24,9,289,322,15
TXK,23,8,291,322,15
INA,17,2,303,322,15
TRMT10A,17,2,303,322,15
C11orf95,19,4,299,322,15
TRO,20,5,297,322,15
GPR35,15,0,307,322,15
PMAIP1,17,2,303,322,15
SAP25,20,5,297,322,15
SLC3A2,17,2,303,322,15
OOSP1,20,5,297,322,15
JAM3,18,3,301,322,15
HEATR4,28,13,281,322,15
KRTCAP3,29,14,279,322,15
HEPN1,15,0,307,322,15
KRTAP5-1,17,2,303,322,15
CDKL2,20,5,297,322,15
CHRNA4,17,2,303,322,15
IQCF5,18,3,301,322,15
FAM90A1,18,3,301,322,15
FOXR1,21,6,295,322,15
SPRED3,20,5,297,322,15
BEND4,20,5,297,322,15
HES3,17,2,303,322,15
AMY2B,21,6,295,322,15
SPX,25,10,287,322,15
PDILT,29,14,279,322,15
SERTAD1,19,4,299,322,15
KLK13,23,8,291,322,15
GMCL2,16,1,305,322,15
RHBDL1,25,10,287,322,15
ADGRV1,19,4,299,322,15
SLC39A5,20,5,297,322,15
FAM162B,17,2,303,322,15
PPP1R36,28,13,281,322,15
FAM180B,22,7,293,322,15
MINPP1,15,0,307,322,15
GGTA1,19,4,299,322,15
CIB2,22,7,293,322,15
TCF7L1,15,0,307,322,15
XKR8,19,4,299,322,15
MFNG,26,11,285,322,15
PLA2G4C,19,4,299,322,15
MYL7,29,14,279,322,15
SCUBE1,18,3,301,322,15
MSANTD1,16,1,305,322,15
CCDC106,19,4,299,322,15
H1-1,34,19,269,322,15
TMEFF1,34,19,269,322,15
CFAP221,17,2,303,322,15
AZGP1,20,5,297,322,15
SYBU,20,5,297,322,15
DHX58,24,9,289,322,15
GDF7,21,6,295,322,15
MUC2,15,0,307,322,15
GRAMD2A,23,8,291,322,15
ADAMTS9,19,4,299,322,15
MT1E,32,17,273,322,15
AURKC,23,8,291,322,15
SYTL1,23,8,291,322,15
ZNF425,18,3,301,322,15
B4GALNT4,22,7,293,322,15
PRKCG,20,5,297,322,15
SCYGR5,19,4,299,322,15
PPP4C,16,1,305,322,15
CWF19L2,16,1,305,322,15
BACH1,20,5,297,322,15
MMP15,27,12,283,322,15
GRIA2,24,9,289,322,15
FGF6,21,6,295,322,15
RPH3A,34,19,269,322,15
LVRN,16,1,305,322,15
DMTN,20,5,297,322,15
AHNAK,16,2,304,322,14
TSGA10IP,25,11,286,322,14
PLXDC1,18,4,300,322,14
HS3ST3A1,20,6,296,322,14
TSGA10,16,2,304,322,14
ETV7,16,2,304,322,14
MCIDAS,15,1,306,322,14
UCN,29,15,278,322,14
NTN5,20,6,296,322,14
UNC45B,14,0,308,322,14
YPEL3,16,2,304,322,14
NSG2,17,3,302,322,14
P2RX6,19,5,298,322,14
GNGT2,22,8,292,322,14
ZNF836,25,11,286,322,14
EIF2B5,15,1,306,322,14
DAAM1,14,0,308,322,14
FAM221B,27,13,282,322,14
ERBB3,18,4,300,322,14
IZUMO1R,18,4,300,322,14
IVNS1ABP,15,1,306,322,14
TSEN34,16,2,304,322,14
C20orf141,26,12,284,322,14
SLFN12,15,1,306,322,14
MBD3L3,14,0,308,322,14
RPS4Y1,15,1,306,322,14
POGZ,14,0,308,322,14
H4C11,48,34,240,322,14
SALL3,14,0,308,322,14
TRIM64B,16,2,304,322,14
MBD3L2B,17,3,302,322,14
CREB1,14,0,308,322,14
TRIM64C,15,1,306,322,14
C5orf49,16,2,304,322,14
CFAP206,32,18,272,322,14
CYP3A4,16,2,304,322,14
AGR3,22,8,292,322,14
PDCD1,21,7,294,322,14
ASIC3,21,7,294,322,14
SDCBP2,17,3,302,322,14
ANO1,19,5,298,322,14
SECTM1,20,6,296,322,14
ZNF10,16,2,304,322,14
PVRIG,30,16,276,322,14
PITPNC1,15,1,306,322,14
S100Z,21,7,294,322,14
BTLA,21,7,294,322,14
ZNF705A,27,13,282,322,14
YWHAG,15,1,306,322,14
UCHL1,20,6,296,322,14
PRCP,14,0,308,322,14
SLX1B,26,12,284,322,14
GOLGA6L6,23,9,290,322,14
CAB39,14,0,308,322,14
CA2,21,7,294,322,14
GPR137C,14,0,308,322,14
ZNF487,33,19,270,322,14
IGF2,15,1,306,322,14
SLC10A5,25,11,286,322,14
ABAT,20,6,296,322,14
USP44,19,5,298,322,14
IL1RL1,16,2,304,322,14
REP15,21,7,294,322,14
COPS6,17,3,302,322,14
SKIV2L,22,8,292,322,14
RXFP4,16,2,304,322,14
ACTR3C,17,3,302,322,14
CCDC187,16,2,304,322,14
C1QTNF12,24,10,288,322,14
SKIL,14,0,308,322,14
FAM43A,19,5,298,322,14
C1QTNF3-AMACR,38,24,260,322,14
MLC1,15,1,306,322,14
PRDM1,21,7,294,322,14
CHCHD6,18,4,300,322,14
UBFD1,15,1,306,322,14
IGKV1-27,46,32,244,322,14
ACSM1,17,3,302,322,14
CHD7,20,6,296,322,14
ZSWIM8,14,0,308,322,14
GCHFR,21,7,294,322,14
TERB2,18,4,300,322,14
MMP14,20,6,296,322,14
UBXN8,16,2,304,322,14
IFI27L2,24,10,288,322,14
MED30,17,3,302,322,14
SOX6,15,1,306,322,14
ISM2,20,6,296,322,14
ANKH,17,3,302,322,14
TENT4A,15,1,306,322,14
GSTT4,16,2,304,322,14
IRF5,19,5,298,322,14
COX6A2,22,8,292,322,14
GCKR,26,12,284,322,14
PCNX3,14,0,308,322,14
ELOVL5,17,3,302,322,14
PDE4DIP,14,0,308,322,14
ABHD17B,15,1,306,322,14
PLXNC1,18,4,300,322,14
CATSPERZ,27,13,282,322,14
HTR2B,25,11,286,322,14
POU3F2,14,0,308,322,14
MS4A4E,15,1,306,322,14
TDRD6,18,4,300,322,14
BTBD2,17,3,302,322,14
ANXA1,19,5,298,322,14
SLC6A8,24,10,288,322,14
DLX5,18,4,300,322,14
HBM,18,4,300,322,14
XKR3,14,0,308,322,14
CDKN2AIP,14,0,308,322,14
GLDC,26,12,284,322,14
SSUH2,15,1,306,322,14
CFAP69,24,10,288,322,14
TNFAIP1,17,3,302,322,14
PRR36,14,0,308,322,14
APTX,15,1,306,322,14
MANBA,15,1,306,322,14
CFAP70,19,5,298,322,14
WAS,19,5,298,322,14
TIAM2,17,3,302,322,14
TRIM22,17,3,302,322,14
PEG10,14,0,308,322,14
PPM1N,18,4,300,322,14
CYP11A1,20,6,296,322,14
RNF10,17,3,302,322,14
CDKL3,21,7,294,322,14
FBXO32,17,3,302,322,14
CD163L1,23,9,290,322,14
TOB2,16,2,304,322,14
MUC5AC,15,1,306,322,14
ZNF646,15,1,306,322,14
MAP1LC3C,19,5,298,322,14
TM7SF2,15,1,306,322,14
TMPRSS6,18,4,300,322,14
SRP14,16,2,304,322,14
LYPD1,18,4,300,322,14
TMEM198,18,4,300,322,14
ZNF324B,15,1,306,322,14
AADAC,15,1,306,322,14
CCSER1,17,3,302,322,14
TMEM132A,15,1,306,322,14
BAALC,24,10,288,322,14
ARHGEF16,19,5,298,322,14
LPAR6,16,2,304,322,14
TMEM232,24,10,288,322,14
SCARA3,15,1,306,322,14
FAM151B,24,10,288,322,14
NCSTN,17,3,302,322,14
SEPTIN4,21,7,294,322,14
FCGR2C,22,8,292,322,14
HAL,21,7,294,322,14
SLC35B2,15,1,306,322,14
NDUFA4L2,26,12,284,322,14
DOCK10,17,3,302,322,14
SIK1,40,26,256,322,14
STARD3,15,1,306,322,14
LGMN,16,2,304,322,14
SULT1A2,16,2,304,322,14
TMEM92,17,3,302,322,14
RILPL1,14,0,308,322,14
PLPP3,15,1,306,322,14
CRYM,23,9,290,322,14
NFKBIZ,21,7,294,322,14
SRMS,16,2,304,322,14
MTTP,19,5,298,322,14
ECH1,18,4,300,322,14
HIGD1C,30,16,276,322,14
CAP2,14,0,308,322,14
HIGD2B,17,3,302,322,14
F11,17,3,302,322,14
CRLF2,15,1,306,322,14
ZNF862,20,6,296,322,14
APC2,20,6,296,322,14
TPRX1,18,4,300,322,14
RPS27AP5,62,48,212,322,14
PPIAL4E,55,41,226,322,14
PPID,16,2,304,322,14
TPSB2,20,6,296,322,14
AVIL,16,2,304,322,14
SLC5A11,18,4,300,322,14
ASB5,20,6,296,322,14
BEST3,17,3,302,322,14
KLC4,21,7,294,322,14
ZNF423,14,0,308,322,14
PTGER2,18,4,300,322,14
CHST7,16,2,304,322,14
MTRNR2L8,18,4,300,322,14
NMB,22,8,292,322,14
KRT12,17,3,302,322,14
FKBP1B,22,8,292,322,14
NODAL,20,6,296,322,14
RNF224,18,4,300,322,14
CFAP20DC,16,2,304,322,14
MTRNR2L6,18,4,300,322,14
HIGD1B,30,16,276,322,14
PHF2,13,0,309,322,13
WNK4,26,13,283,322,13
GPR82,15,2,305,322,13
USP34,15,2,305,322,13
RBAK,14,1,307,322,13
FAM13A,17,4,301,322,13
FOXA1,18,5,299,322,13
CNTFR,15,2,305,322,13
GPR17,16,3,303,322,13
HTR3E,13,0,309,322,13
ADGRG6,19,6,297,322,13
FAM161A,14,1,307,322,13
SIDT2,14,1,307,322,13
AKT1,14,1,307,322,13
PAK3,16,3,303,322,13
SLC26A11,20,7,295,322,13
PLCZ1,21,8,293,322,13
WNK1,18,5,299,322,13
AGPAT1,15,2,305,322,13
H2BE1,44,31,247,322,13
PGM1,13,0,309,322,13
ADAM30,13,0,309,322,13
HOPX,19,6,297,322,13
C1orf162,28,15,279,322,13
SLC35D3,16,3,303,322,13
PCDHGC4,17,4,301,322,13
FNBP1,15,2,305,322,13
CLRN3,18,5,299,322,13
GPX3,24,11,287,322,13
PADI4,21,8,293,322,13
SLC23A1,24,11,287,322,13
SLC1A2,17,4,301,322,13
PCP4L1,17,4,301,322,13
ZSCAN18,23,10,289,322,13
HEXIM1,14,1,307,322,13
PKD2L1,24,11,287,322,13
GPR173,19,6,297,322,13
HSD17B7,18,5,299,322,13
AIF1,30,17,275,322,13
CMTM2,27,14,281,322,13
SHC4,15,2,305,322,13
YTHDC1,16,3,303,322,13
PLD3,16,3,303,322,13
PDZD4,17,4,301,322,13
GYS1,16,3,303,322,13
FAM184A,25,12,285,322,13
SIPA1L1,13,0,309,322,13
XPNPEP3,18,5,299,322,13
SLC22A13,15,2,305,322,13
RASGRP2,33,20,269,322,13
C19orf84,18,5,299,322,13
AFF1,14,1,307,322,13
FAM71D,27,14,281,322,13
FAM181B,13,0,309,322,13
HOXC13,15,2,305,322,13
ADPRHL1,15,2,305,322,13
CKB,24,11,287,322,13
FNDC7,15,2,305,322,13
GRM2,31,18,273,322,13
PIP4K2B,14,1,307,322,13
HSP90B1,18,5,299,322,13
CIDEC,16,3,303,322,13
GSDMB,15,2,305,322,13
ID1,34,21,267,322,13
SIX4,15,2,305,322,13
UGGT1,14,1,307,322,13
ARID3C,16,3,303,322,13
TMEM249,45,32,245,322,13
CTNS,13,0,309,322,13
DNAJC5G,32,19,271,322,13
DNAJC4,18,5,299,322,13
LRP4,13,0,309,322,13
PSG9,15,2,305,322,13
BAHD1,13,0,309,322,13
PSAP,14,1,307,322,13
TMEM156,15,2,305,322,13
CEL,16,3,303,322,13
NANOS3,36,23,263,322,13
NANOGP8,20,7,295,322,13
CWH43,14,1,307,322,13
CALHM6,28,15,279,322,13
TMEM145,19,6,297,322,13
LRWD1,17,4,301,322,13
TMEM101,14,1,307,322,13
TMEFF2,14,1,307,322,13
TMEM25,15,2,305,322,13
LMNTD2,22,9,291,322,13
TMEM266,15,2,305,322,13
STC2,22,9,291,322,13
NKAIN1,20,7,295,322,13
KYAT1,20,7,295,322,13
APOC4,34,21,267,322,13
LAMTOR4,14,1,307,322,13
SAT1,16,3,303,322,13
NFIL3,17,4,301,322,13
